Jokes,Offensive,Explicit
What's the easiest way to dirty up your headlights? going 50 through a school zone.,1,no
What happens to a polish man after he takes a shower? He turns into a pair of shoes.,1,no
"How is God just like a regular man? If youre not on your knees, hes not interested.",1,no
How do you launch an Indian into space? Just press the red button on their forehead.,1,no
What do you call 10 monkeys running up and down a wooden floor? A basketball game.,1,no
Why was Chad fired from his teaching career in the kindergarden? He was hard at work.,1,no
Why cant midgets play baseball? Because the only position they can play is short-stop.,1,no
Why did the man run around his bed?  Because he was trying to catch up on his sleep!,0,no
How are crop circles created? You can only pick cotton as far as the chain lets you.,1,no
"I found out why its called a highschool, because students smoke weed behind the school.",1,no
Why do flesh colored bandaids never come in black? Cuz bandaids don't fix bulletholes.,1,no
What happens when you tell a joke about someone jumping off a building? It falls flat.,1,no
Why are sperm donations more expensive than blood donations? Because they are handmade.,1,yes
Did you hear about the ATM that got addicted to money? It suffered from withdrawals.,0,no
why did my black girlfriend thanked me after our break up? because I set her free.,1,no
It was nice when i let my fingernails grow a little. But now it's getting out of hand!,0,no
Ive got some bad news for those who like short bread Theyre not making them any longer.,0,no
Want to hear the joke about a well? You wouldn't understand it. It's too deep for you.,0,no
Why is it impossible to offend a hobo with a joke? It won't ever hit too close to home.,1,no
How do sailors get their clothes clean? They throw them overboard and they wash ashore.,0,no
What is the difference between a Siberian husky and an Alaskan husky? About 1500 miles.,0,no
How do narcissists save so much money on their electricity bills? They use gaslighting.,0,no
I almost got caught stealing a board game today. But it was a Risk I was willing to take.,0,no
"what is the perfect lastname for a person who is Gay, Incest and Paedophile? Dickinson.",1,yes
"Yesterday I saw a transgender wearing a miniskirt I thought: ""wow that shows some balls"".",1,yes
Why does North Korea excel at drawing straight lines? Because they have a supreme ruler.,1,no
What is the only car a woman can drive? An RV. Because its the only car with a kitchen.,1,no
Bob: Who trained his dogs to salivate on command? Tim: Does the name Pavlov ring a bell?,0,no
My paralyzed friend is always so rude to everyone while talking. How insensitive of him.,1,no
How can you tell if your acne is getting out of hand? The blind start reading your face.,1,no
How can you tell who's the head nurse at a hospital?  It's the one who has knee pads on.,1,no
Which countrys capital has the fastest-growing population? Ireland. Every day its Dublin.,0,no
Why is Tyron so good at dropping bars? Because him and his father spent their lives behind them.,1,no
What does an iPhone and a homeless man have in common? Shutting down at low temperatures.,1,no
"My bestfriend: ""so I heard that you been dating my ex girlfriend"" me: ""yeah, everything felt new after 2 inches"".",1,no
How many magicians does it take to pull a rabbit out of a hat? One. It's a trick question.,0,no
I think theres something wrong with the cactus Im growing. But I cant put my finger on it!,0,no
It only takes 3 inches to please a woman. And it doesn't matter if it's visa or MasterCard.,1,no
Why did the air freshener company go out of business? Because they lacked common scents.,0,no
I found a rock yesterday which measured 1760 yards in length Must be some kind of milestone.,0,no
"My wife thinks I dont give her enough privacy... At least, thats what she said in her diary.",0,no
What do you tell your wife's boss if she dies during child birth? She is on eternity leave.,1,yes
When does a black person type the fastest? When its trying to figure out the alarm passcode.,1,no
"How do you offend an American? You better not, they love their guns more then their kids.",1,no
Why is womens soccer so rare? Its hard finding enough women willing to wear the same outfit.,1,no
"A fat boy vs A little boy, who would win ? The Little Boy because he can beat the whole city.",1,no
I went to a beer store in China... Sadly they didn't have budlight so instead I got Corona.,1,no
I work in a shop called The Masochist. I hate it so much that I work there seven days a week.,1,no
What do you get when a topless blonde rubs suntan lotion on a topless brunette?  Your camera.,1,no
Yesterday i hit a speedbump near the playground. Then i remembered that there was no speedbump.,1,no
Clothes are like Billie Eilish songs. I was really surprised when I found out a kid made them.,1,no
Why did the stop light turn red?  You would too if you had to change in the middle of traffic.,0,no
Why was the resistor fired from his job of leading the orchestra? He was a terrible conductor.,0,no
What's good about being a thief in Saudi Arabia? Someday you could make their Paralympics tea.,1,no
Getting a girl was easier than I thought all I need was some courage and a bottle of chloroform.,1,no
"Why did so many African nations gain independence around the same time? Monkey see, monkey do.",1,no
What's the difference between my wife and baseball? My wife only needed two strikes to be out.,1,no
My friend told an out of place joke about police searches. But I don't think it was warranted.,0,no
My wife told me to see things from her perspective. So I went and looked out the kitchen window.,1,no
"What do woman and stamps have in common? You lick it, you stick it, and then send it on its way.",1,no
"If someone with one arm speaks sign language, is that a speech impediment, or an accent?",1,no
So I heard that tomorrow is Bring Your Pet To Work Day at my work. I had to think twice since I work at a Korean barbecue.,1,no
What do sea monsters eat? Fish n ships.,0,no
"So my friend asked me in art class: ""hey, what colour does black and white make?"" I replied: ""violence"".",1,no
What does a space mission and a pregnant lady have in common? They both have the ability to abort.,1,no
A black man was immediately arrested after winning a marathon He apparently stole the competition.,1,no
Did you hear about the actor who fell through the floorboards? He was just going through a stage.,0,no
"What did the scarecrow say about his job? ""This job isn't for everyone, but hay, it's in my jeans.""",0,no
My good mailman friend tells a lot of jokes about undelivered letters. But no one seems to get them.,0,no
"Did you know that pigs can fly? No? Well the warthog is the national bird in Iraq, so you're wrong.",0,no
How do you beat a Mexican in Rock Paper Scissors? Choose rock cause you now they dont got the papers.,1,no
Why did the invisible man turn down the job offer? Because he just couldnt see himself doing it.,0,no
I guess chinese electronic appliances have black people's souls in them. We hit it for it to work .,1,no
Did you hear about the new restaurant on the mars? The food is great but theres not much atmosphere.,0,no
Two guys walk into a bar. The third guy ducks.,0,no
Why can't Barbie get pregnant? Because Ken comes in a different box.,1,no
"My son just got a tattoo of a heart, a spade, a club, and a diamond, all without my permission. I guess I'll deal with him later.",0,no
What happens to a necrophiliac after death? Reserection.,1,yes
What's the difference between a painting and Jesus. You only require one nail to put up the painting.,1,no
What's Al-Qaeda's favorite American football team? The New York jets.,1,yes
"What's the difference between a blonde and a washer? When you dump your load in a washer, it doesn't follow you around for a week.",1,no
"Have you ever heard of the movie """"Constipation""""? No? Most likely because it never came out.",0,no
A Mexican fireman had twin boys. He named them Jose and Hose B.,0,no
Donald Trump will ban the sale of shredded cheese He wants to make America grate again.,0,no
What did the porn actress say when she opened the door? Make sure to come upstairs.,1,yes
What did the hillbilly say to his sister after she asked him to have sex with her? If you incest.,1,yes
"I like my slaves like I like my coffee, Fair Trade.",1,no
My ex-wife still misses me... But her aim is gettin better.,1,no
Why are hillbilly murders hard to solve? Because they all share the same DNA.,1,yes
What are the 3 stages of sex after marriage? Tri-weekly Try Weekly and Try Weakly.,1,yes
What do you tell a woman with two black eyes? ...Nothing you've already told her twice!,1,no
Did you hear about the skeleton who didn't go to prom? He had no body to go with.,0,no
A kiss will make her day But anal will make her whole week,1,yes
Why are women and children evacuated first in a disaster? So we can think about a solution in silence.,1,no
What is the best part about having sleeping with 23 year olds? There's 20 of them.,1,no
Don't buy whitening toothpaste It says guaranteed whiteness in 14 days. 15 days have come and gone... and I am still asian.,1,no
How are doctors so well tempered even under heavy stress? They have a lot of patients.,0,no
How do you find a blind man in a nudist colony? It's not hard.,1,yes
"How many police officers does it take to change a light bulb? None, because they'll just beat the room for being black!",1,no
"How do you figure out which contestant in a Ms. America pageant is a prostitute? Look for the one with the sash that says """"I da ho"""".",1,yes
I was walking down the street when I saw black guy with a laptop. Is that mine? I thought. It los exactly like mine... but that can't be... Mine should be at home cleaning my shoes.,1,no
"Why is my Chinese girlfriend so bitchy? Well it's true, you are what you eat.",1,yes
"I complained to my wife that I was short staffed at work. She responded """"yeah, and you have the same problem at home""""",1,no
"My girlfriend left me after I broke her wheelchair..... Oh,, I think she'll come crawling back soon..",1,no
What the quickest way to a mans heart? Though his chest with a knife.,1,no
How do skeletons reproduce? They bone.,1,no
I find like geologers make really good friends... ...they are very down to Earth.,0,no
"I didn't see mommy kiss Santa, but my sister saw her kiss the mailman, which explains why I'm the only one with brown eyes in the family",1,no
What's the difference between a pizza and a black man? The pizza can feed a family of 4.,1,no
"A photon walks into a hotel The bell boy walks up and asks, """"Do you have any luggage?"""". """"No,"""" says the photon, """"I'm traveling light.""""",0,no
What's the difference between a computer and a woman? A computer only has to have information punched into it once.,1,no
"Dad and son A son asks his father """"Why does my bum hurt"""" while the father replies """"Because I love you son""""",1,no
What is the difference between a Catholic priest and acne? Acne waits until puberty to come on a kid's face.,1,no
"""""Sugar"""" is the only word in the English language where """"su-"""" makes a """"sh"""" sound. At least, I'm pretty sure..",0,no
Doctors have confirmed that masturbation is life threatening. Many men have died after having a stroke.,1,yes
"Kissing a sleeping woman in an animated Disney movie, romantic.....but do it on a bus and the judge doesn't agree.",1,no
What did cinderella do when she got to the ball? gag...,1,no
Learning to love yourself is important. Just don't let your wife catch you doing it.,1,no
The nintendo 64 turned 18 last month. Which means you can now legally blow the cartridges.,1,no
What's the difference between coriander and cumin? You can't coriander your pants.,1,no
What is the difference between a drug dealer and a hooker? A hooker can wash her crack and sell it again.,1,yes
There are plenty of fish in the sea. Sometimes you just need a really big fishing rod.,1,no
Why does Helen Keller wear tight jeans? So people can read her lips.,1,no
What do you call a bald porcupine? Pointless.,0,no
What's better than two roses on your piano? Tulips on your organ.,1,no
"Why shouldn't you sleep with a weatherman? They'll promise 12 to 14 inches, but you'll only get 3 to 5.",1,no
What's the difference between Jews and Santa? Santa goes down the chimney.,1,no
I got asked how I view lesbian relationships. Apparently HD wasn't the correct answer.,1,no
"When I was younger, I was given a choice: a good memory or a long dong. I can't remember which I chose.",1,no
"Why does Mexico never get gold medals in olympics? Because all their swimmers, runners, and high jumpers are in USA.",1,no
why did hitler commit suicide? Because he saw the gas bill.,1,yes
What's the difference between a dead baby and a rock. You can't fuck a rock.,1,yes
My Wife is refusing to fry any food and is insisting on eating healthier. She is turning into a Kitchen Nazi. She keeps sticking everything in the oven.,1,yes
Why do geologists perform so well during intercourse? They really know how to make bedrock.,1,no
Whats the difference between Santa Clause and me ? Santa only comes once a year.,1,no
"I only date right handed women. Righty tighty, lefty loosey.",1,no
How much does a corpse weigh? A skele-ton.,0,no
"Three old women are sitting on a park bench when a man comes by and flashes them. Two of them have a stroke, and the third one couldn't reach.",1,no
Why do Communists only drink coffee? Because proper tea is theft.,0,no
I didn't know what to wear the the premature ejaculators meeting. So I just came in my pants.,1,yes
"I was sitting on the train this morning, and I saw a really sexy Thai girl I thought to myself, """"Please don't get an erection, please don't get an erection"""", but she did.",1,yes
Whats the difference between a boy scout and a jew? The boy scout returns home from the camp.,1,no
What happens when a Chinese man with a boner runs into a wall? He breaks his nose.,1,yes
What's the definition of a redneck virgin? A 7 year-old girl who can run faster than her brothers.,1,no
"A Roman guy walks into a bar... He holds up two fingers and says """"Five beers please!""""",0,no
A mother called the police on her 6 month old baby for not taking a nap. He was resisting a rest.,0,no
"My penis is so polite, it stands up to give ladies a place to sit down.",1,yes
I witnessed a murder today.. then I realized it was just a group of crows.,0,no
What did one deer say to the other after leaving the bar? I can't believe you just blew 50 bucks in there.,1,no
What's the difference between a lentil and a chickpea? I wouldn't pay five hundred dollars to have a lentil on my face.,1,no
"What's the difference between acetone and Hitler? One is used to remove the polish, and the other is used to remove the Polish.",1,no
"If two pharaohs farted at the same time, they would have a toot in common.",0,no
What's the definition of a will? Come on guys it's a dead giveaway.,0,no
What blood type does a man with bad spelling have? Typo.,0,no
Why do black people have white palms? Everyone has a little good in them.,1,no
"There was a kidnapping at school! It's ok though, he woke up.",0,no
I painted my PC black hoping it would run faster but now it doesn't work at all.,1,no
Why did the golfer wear two pairs of pants? Because he had a hole in one.,0,no
What's long and hard on a black guy? The first grade.,1,no
The difference between in-laws and outlaws? Outlaws are wanted.,1,no
"For an """"adult"""" bookstore, this place has a LOT of picture books.",1,no
I told a joke about noble gasses the other day. There was no reaction.,0,no
"How are tornadoes and marriage alike? They both begin with a lot of sucking and blowing, and in the end you lose your house.",1,no
How do you make a shortcut? With small scissors. ,0,no
"How are a grenade and a girlfriend similar? If they're good ones, they'll both blow really well.",1,no
"My wife came home with a duck under her arm... """"This is the pig I've been fucking"""" she said """"That is a duck, not a pig"""" I replied """"I'm not talking to you"""".",1,yes
Why was the snowman smiling? He saw the snowblower coming.,1,no
Once all serial killers decided to compete for the most kills. It was a cut throat competition.,1,yes
What is the difference between snowmen and snowwomen? Snowballs.,1,no
What do you call an angry paraplegic? A steamed vegetable.,1,no
Why do black people only have nightmares? Because we killed the only one with a dream.,1,yes
"Duck walks into a pharmacy and asks for some lip balm. """"Certainly sir, will that be cash or credit?"""" """"Just put it on my bill.""""",0,no
Why shouldn't you drink at a math party? Because you shouldn't drink and derive.,0,no
Did you hear that they are building massive oscillating blades in New York? I wasn't a big fan of the idea.,0,no
"Whilst climbing in the roof space to get down the kids Christmas gifts, I found a present I'd forgotten last year. Such a shame - they would have loved that puppy.",1,no
What's the difference between magic and black magic? Black magic doesn't work.,1,no
What is the most affectionate type of chicken? The tender ones.,0,no
What is the most confusing day in the ghetto? Father's day.,1,no
I was fighting with my wife over the arrangement of the dining-room furniture. I thought I had won but when I got home from work the tables were turned.,0,no
What's the hardest part about breaking up with a Japanese girl? You have to drop the bomb on her twice before she gets the point.,1,yes
"I'm scared of the toilet, that's where shit goes down.",1,yes
"Why does the little mermaid wear sea-shells? Cause B-shells are too small, and D- shells are too big.",1,no
Did you hear about the unfashionable mechanic? He needed to change attire.,0,no
What does a homeless man gets for Christmas? A cold.,1,no
Steve Irwin will always be in our hearts. Just like the stingray needle in his.,1,no
I'm holding a party for people who can never reach orgasm. If you can't come let me know.,1,yes
"What did one eye say to the other? Between you and me, something smells",0,no
What do you call Hitler underwater? Adolfin.,0,no
I was wondering why the ball was getting bigger. Then it hit me.,0,no
Cocaine is never a solution... Unless it's dissolved in water.,1,yes
My wife is like a treasure You'll need an accurate map and a shovel to find her.,1,no
"As a quiet and skinny person, I feel like we should charge loud and fat people more to ride the subway. It won't be difficult to implement either. All we would need to do is charge them by volume.",1,no
"My dad told me he was gay, i didnt believe him until my other dad comfirmed it.",0,no
I spilled skittles down my pants. Do you want to taste the rainbow?,1,no
What do you call a psychic midget that escapes prison? A small medium at large.,1,yes
"A magic genie granted a man one wish. """"I wish I had a dick that touched the floor"""" the man said. The genie then snapped his fingers and *poof* The man's legs disappeared.",1,yes
"So a polar bear walks into a bar... and says, """"I'll have a gin.....and tonic"""" The bartender says, """"What's with the big pause?"""" And the polar bear says, """"Oh, I've always had them.""""",0,no
Usually chocolate makes me hyper but my dog ate a pack of Snickers and he's been asleep for hours.,1,no
What did one saggy boob say to the other saggy boob? If we don't get some support soon people are going to think we're nuts.,1,yes
"Sometimes I get jealous of the lingo black people use that I can't use. Then I remember as a white person I have things I can say that they can't like. """"Hey dad."""" Or """"Thanks for the warning officer""""",1,no
In many U.S. States offenders receive a harsher penalty for hitting a dog than they do for hitting a woman. That's outrageous either way you're slapping a bitch.,1,yes
What did the Buddhist monk say when he approached the hotdog stand? Make me one with everything.,0,no
So my neighbor asked me to fix her sink. She's obviously never seen a porno because it's been an hour and I'm still fixing the damn sink.,1,yes
A skinny guy with a 6-pack is like a fat chick with tits. It doesn't count.,1,yes
I just gave my cat some 7UP. Now he's got 16 lives.,0,no
Chemist have an unpopular view on alcohol... They say it's a solution.,0,no
"Doctor: """"I'm sorry but you suffer from a terminal illness and have only 10 to live."""" Patient: """"What do you mean, 10? 10 what? Months? Weeks?!"""" Doctor: """"Nine.""""",1,no
How did the shrimp eat all the fish food? Shellfishly.,0,no
I've just started a band called 999 Megabytes. We haven't done a gig yet.,0,no
did you know you can tell how much a girl likes you by the position of their feet? Chances are if her feet are next to her ears she really likes you.,1,no
"So my neighbor knocks on my door at 2:30am last night. 2:30AM!!! Can you believe it?!!? Lucky for him, I was up playing my drums.",0,no
I'm circumcised but I'm looking to change that. Anyone have any tips?,1,no
How many women does it take to play tennis? You can't play tennis in the kitchen.,1,no
What nationality is Santa Claus? North Polish.,0,no
I like my coffee like I like my women. In two enormous cups.,1,no
A bloke in a wheelchair stole my camouflage stuff I told him 'you can hide but you can't run'.,1,no
"""""I'll have to report you sir"""" said the traffic cop to the speeding driver. """"You were doing 85 miles an hour."""" """"Nonsense officer"""" declared the driver. """"I've only been in the car for ten minutes.""""",0,no
Get in on Syrian real estate now! The markets are exploding!,1,no
"Why is Islam called the religion of peace? After you leave the religion, you rest in peace.",1,no
"At my last physical, my doctor told me I had to stop masturbating, and I asked why. He said, """"Because I'm trying to give you a physical.""""",1,yes
"Anal is a lot like spinach If you're forced to have it as a child, you probably won't like it as an adult.",1,no
Curiosity killed the cat... NASA sincerely apologizes.,0,no
How did 1940's German Men pick up Jewish Girls? With a broom and a dustpan.,1,no
What made Tesla successful ? Its musk.,0,no
What do you call twin kittens? Dupli-cats.,0,no
Why did the student take Viagra while preparing for his exam? His professor said he should study hard.,1,yes
What is a Polish person's favorite weapon? A Warsaw.,0,no
Don't invest in skiing companies. The whole sport is going down hill fast.,0,no
What do you get when you cross human DNA and goat DNA? Thrown out of the zoo.,1,no
Have you ever had an Ethiopian breakfast? Neither have they.,1,no
I went to the doctor and he gave me 2 months to live. I shot him and the judge gave me 30 years.,1,yes
"The difference between polygamy and monogamy. Polygamy is having too many wives, but monogamy is having one wife too many.",1,no
I like my men like I like my coffee.. silent.,1,no
"A priest checks into a hotel... says to the clerk, """"I assume the porn is disabled."""" Clerk says, """"No! It's just regular porn you sick freak!""""",1,yes
"I'm quitting the blueberry only diet. I haven't lost a pound and I'm getting tired of blueberry pancakes, muffins and poptarts every meal.",0,no
"It's a comfort knowing Dad is looking down on me, but we should probably cut his hang-glider out of that tree one of these days.",0,no
I like my women the way... I like my wine...12 years old and in the cellar.,1,no
Butter must be southern.. Because it's usually inbred.,1,no
I'm one of those people who thinks different races shouldn't mix..Which is why I don't participate in triathlons.,1,no
"A pirate walks into a bar and has a ship's wheel sticking out his crotch. 'Does that not hurt?' asks the bartender. To which the pirate replies: 'Yaarr, it's driving me nuts!'",1,no
Make the little things count... teach midgets arithmetic.,1,no
How do you fit 4 gay guys on one chair? Turn it upside down.,1,no
"What is six inches long, has a bald head, and drives blondes crazy? A hundred dollar bill.",1,no
I just broke up with my blind girlfriend. We just didn't see eye to eye anymore.,0,no
What do multiculturalism and the movie Jaws have in common? They both made Americans despise great whites!,1,no
*runs in place* *cracks knuckles* *stretches neck* *takes a deep breath* *heads toward buffet*,0,no
My garbage disposal can't even handle this banana and now I'm wondering if I actually have a garbage disposal.,0,no
I asked my friend why he gave up his career as a farmer. He said he chose the wrong field.,0,no
How can I ever be happy... If I was born crying.,0,no
"Costume Ideas For Halloween, you should dress up as Pavlov. Not everyone will get it, but it should ring a bell.",0,no
"Did you hear that HIV isn't spread by a virus? Yeah, it's spread by a fun guy.",1,yes
I bet deaf people get really confused when they talk to someone who is applying hand lotion.,0,no
"It must be pretty bad being the wife of a suicide bomber. Because if they come home after work, they've had a bad day.",1,yes
"Daughter: Here you go! Me: You're my favorite. Son: Yesterday, you said I was your favorite! Me: Yesterday, you were closest to the remote.",0,no
"Ever since we lowered our ceilings here at the shipyard, sails have gone through the roof.",0,no
I wanted to make my racing snail faster.. So I took off its shell. If anything it became a lot more sluggish.,0,no
"My Asian friend came out to his dad today and said """"Dad I'm gay"""" . His dad after being angry for a moment said, """"why not Gay+""",1,no
"It's an age-old question, but which came first, the chicken or the egg? The rooster.",1,no
"I like my coffee like I like my wives, From a third world country at a reasonable price.",1,no
What is a computer virus? A terminal illness.,0,no
Mattel released a Muslim Barbie... It's a blow-up doll.,1,no
Acid is like a woman. A good one will eat right through your pants.,1,no
Where do Sikh hipsters shop for clothes? Turban Outfitters!,0,no
If two vegetarians are arguing Is it considered a beef?,0,no
"What do Donald Trump and a pumpkin have in common? They're orange on the outside, hollow on the inside and should be tossed out in early November.",1,no
What do you call someone whose GPA is greater than the number of inches their dick is? Asian.,1,yes
Remember when you were a kid and you used to blow bubbles? He said hi.,1,no
"So my lesbian neighbours asked me what I wanted for my birthday... They got me a Rolex. I guess they misunderstood when I said """"I wanna watch"""".",1,no
What sport are Mexicans best at? Cross country.,1,no
I used to date an anaesthetist... She was a local girl.,0,no
"What's the difference between a club and a strip club? A club has a beat that you can dance to, a strip club has a dance that you can beat to.",1,yes
What's the difference between redneck newlyweds and two variables in a dataset? The variables aren't necessarily related.,1,yes
How come oysters never donate to charity? They are all shellfish.,0,no
I got so drunk last night I lost my glasses. The rest is a blur.,0,no
How do they practice safe sex in Scotland? They brand the sheep that kick.,1,yes
What do you call a piece of sandpaper in Syria? A map.,1,no
My dog and I have something in common: We like burying our bones in other peoples backyards.,1,no
I lost my kidneys when I turned 18.. My knees are 100% adult now!,0,no
Women are like condoms They spend more time in your wallet than on your dick.,1,yes
"I went to the doctors with hearing problems. He said """"Can u describe the symptoms?"""" I said """"Homers a fat bloke and Marge has blue hair""""",0,no
I bet kangaroos get tired of holding all of their friend's keys and cell phones while they're at the beach.,0,no
"When my boss asked me who is the stupid one, me or him? I told him everyone knows he doesn't hire stupid people.",0,no
What did the Gay techie say? I do queries.,1,no
What do women and tornadoes have in common? They scream when they come and take the house when they leave.,1,no
What do you call a computer that can sing really well? A Dell.,0,no
What's the favorite subject of young witches at school? Spelling.,0,no
How do you determine the sex of a chromosome? Pull down its genes.,1,yes
What was the name of the knight who sat all the way around the Round Table? Sir Cumference.,0,no
Why are European cars the lightest? because there's no Americans sitting in them.,1,no
"What did Adam say the day before Christmas? It's Christmas, Eve!",0,no
What did grandma say to grandpa while in bed? Keep it up!,1,no
"A Priest, a rapist and a pedophile walk into a bar... he orders a drink.",1,yes
"A guy got a hundred dollar bill tattooed on his dick... Now he can play with his money, watch it grow, and you can't find a girl who can't blow a hundred dollars.",1,yes
Welcome to kleptomaniac club. I see you already took a brochure.,0,no
My wife asked why I keep my guns in the library. I said it's for shelf-defense.,0,no
"My girlfriend thinks that I'm a stalker... ...Well, she's not exactly my girlfriend yet.",0,no
"A dick has a sad life. His hair's a mess, his family is nuts, his neighbor's an asshole, his bestfriend's a pussy, and his owner beats him.",1,yes
I told my doctor i was scared and nervous when i got tested for HIV... He said 'Just calm down and try to think positive.',1,no
"Some people are like Slinkies ... not really good for anything, but you can't help smiling when you see one tumble down the stairs.",1,no
What did the cannibal get when he showed up late to a dinner party? A cold shoulder.,1,no
How can you tell if a black guy is well hung? You can't fit your finger between the noose and his neck.,1,yes
"Why are stock traders so good at sex? Same principal, you gotta pull out at the right moment or it costs you.",1,yes
if it's called morning wood for men then what is it for women.. Morning dew.,1,no
How did a good looking but unqualified Japanese woman get voted into public office? Erections.,1,no
"I was screwing this African woman last night, she kept yelling the N word It was really hard to concentrate with her screaming no the entire time.",1,no
How can you tell if someone is having a stroke? There is lotion and used tissues laying around.,1,no
I was doing so well getting over my viagra addiction... But I couldn't keep it up.,1,yes
Me: You should be nicer to me. You'll never have another dad. 5-year-old: Don't be so sure. Mom is pretty.,1,no
What does a gay man and a rhubarb have in common? It's not right to call them a fruit.,1,no
"What do prison and the Caps Lock button have in common? They both turn """"o"""" into an """"O"""".",1,no
The fastest and most deadly land mammal is a woman who has noticed another woman flirting with her man.,1,no
"What's the tallest building in any city? The Library, it has the most stories......",0,no
What do you call a Muslim woman without a burka? Dead.,1,no
"What's the difference between a knife, and an argument with a female? A knife has a point.",1,no
What is atheism? A non-prophet organisation.,0,no
What do Australian chess players say when they're finished eating at a restaurant? Check mate.,0,no
How do you keep brown bears off your property? Build a wall.,1,no
"What's the biggest difference between men and women? The phrase """"I went through a whole box of tissues watching that film."""" is a good place to start.",1,no
Friends are like snow flakes. If you pee on them they go away.,1,no
Why is it so hard to explain puns to kleptomaniacs? They're always taking things...literally.,0,no
What did the Zero say to the Eight? Nice belt.,0,no
What did the OCD man get thrown in jail for? Organized crime.,0,no
What seperates black people and white people? The bars.,1,no
Why should you bury indians 10 feet deep? Because deep down they're good people.,1,no
Why did the computer crash? Because it had a bad driver!,0,no
What do rednecks do on Halloween? Pump-kin!,1,yes
How did the prostitute get a job at the zoo? They heard she could handle a cockatoo.,1,yes
What does a grizzly wear under his fur? Under-bear.,0,no
A polite penis stands up when a lady wants to sit down.,1,yes
Guys! I demand you stop making jokes about 9/11! Its just plane wrong!,1,no
Nuts. When you have nuts on the wall they're called walnuts. When you have nuts on your chest they're called chestnuts. When you have nuts on your chin you're called a cocksucker.,1,yes
What do call a white guy in a burning building? Fire cracker.,1,no
What's a poker player's favorite sitcom? Full House.,0,no
What is the similarity between women and square roots? If they are under 16 you should just do them in your head.,1,no
How much space does fungi need to grow? As Mushroom as possible.,0,no
My wife is like a plunger She's good at bringing up old shit.,1,yes
Debt collector are so persistent they never leave you a loan.,0,no
"With how fat America is, I'm surprised their currency isn't in pounds.",1,no
How do you turn an old dishwasher into a snowblower? You give her a shovel and tell her to get to work.,1,no
What did Gordon Ramsay say to Hitler? Oh my god put them back in the damn ovens! They're so under-cooked.,1,yes
What's the difference between apple juice and apple cider? Your sister doesn't care if you cum in juice but she won't let you cum in cider.,1,yes
I woke up hungover to the sound of my neighbour mowing his lawn. He will just have to mow around me because I'm not moving.,0,no
"Anal sex is just like your first car. You don't want it, but your dad gives it to you anyway.",1,yes
Success is like pregnancy... Everyone congratulates you but nobody knows how many times you got fucked to achieve it.,1,yes
"When my neighbor's bed starts rhythmically hitting the wall, I like to drum back. Last night, we had a real jam session going.",1,no
What is a math teacher's favorite kind of toilet paper? The kind that has multi ply's.,0,no
"Today I got chased by a thief trying to steal my wallet.. I managed to get away, but he definitely gave me a good run for my money!",0,no
what did the afraid triangle say to the circle that was about to beat him up? I'm very squared.,0,no
I do pull ups to get girls... and pull outs to not get one.,1,no
Whats better than winning gold at the paralympics? Having legs.,1,no
Headaches aren't real.. They're all in your head.,0,no
A Jew walks into a wall with an erection. Gets a broken nose.,1,yes
My teachers are like my girlfriends... They are both best between periods.,1,no
"Why do people hit things when they don't work? Well, it worked with the slaves.",1,yes
I needed a password at least eight characters long so I picked Snow White and the Seven Dwarfs.,0,no
I'm very pleased with my new fridge magnet. So far I've got twelve fridges.,0,no
"Today, a midget insulted me, so I had no choice but to punch him in the face... I never thought I'd stoop so low.",1,no
"God likes Saturn more than he likes Earth. Because if he had liked it, he would have put a ring on it.",0,no
Did you hear about the man whose vape device exploded while he was smoking it? It was a mind-blowing experience.,1,no
"My dad used to warn me about anal He said """"Son, this might hurt a bit.""""",1,yes
What do you tell a smelly Japanese person? Takashawa.,1,no
I like my coffee like I like my women. Iced cold and milky white.,1,no
What's the difference between a blonde and a mosquito? The mosquito stops sucking when you slap it.,1,no
"I named my iPod """"The Titanic"""" Oh look! It's syncing now.",0,no
What's the difference between an art student and a philosophy student? A philosophy student asks you why you want fries with that.,1,no
I poured my root beer into a square cup Now I've just got beer.,0,no
"If our last names came from the jobs of our ancestors... Then I feel really bad for the boys of the """"Dickinson"""" family tree.",1,no
If body builders religiously try to gain weight.. Does that mean they go to the gym for mass?,0,no
Calling your girlfriend Dumbledore.. ..cause she's the real head master.,1,no
"Did you know that the Bulldog and Shitzu breeds can never crossbreed ever? Just kidding, that's bullshit.",1,yes
I entered an astronomy competition the other day... ...I didn't come first but I did get a constellation prize,0,no
Uncle Bill always gave 100%. Son: How did he die Dad? Dad: He donated blood.,0,no
What is the difference between a pizza and a Jew? A pizza doesn't scream when you put it in the oven.,1,no
It must be tough to live in Europe. There's neither land nor way.,0,no
"There's 4 and a half inches of light snow outside ...or as most the men on Tinder would have me believe, 8 inches and really thick.",1,no
I let a blind man borrow some money the other day. He said he'll pay me back the next time he saw me.,0,no
Did you hear 50 Cent was selling concert tickets for just $0.45 cents?! It was featuring nickleback.,0,no
"""""Describe yourself in 4 words."""" Bad at counting.",0,no
"I broke up with my penis, so I wrote a song... Called """"So Long"""".",1,yes
Why were the yearbook students expelled? They shot the whole school.,1,yes
Why are camels known as the ships of the desert? Because they're filled with Arab semen.,1,yes
I never date girls from china... That's a big red flag.,0,no
What does a Chinese man need when taking his dog out? Oven mitts.,1,no
